Price,Suburb,Distance,Regionname,Postcode,Landsize,BuildingArea,Rooms,Bathroom,Car,YearBuilt,Type,zipcode,airbnb_price_mean,airbnb_record_count,review_scores_value_mean,review_scores_location_mean
743000.0,Heidelberg Heights,10.5,Eastern Metropolitan,3081.0,673.0,,3,1.0,0.0,1950.0,h,3081.0,83.65789473684211,38.0,9.52,8.92
785000.0,Heidelberg Heights,10.5,Eastern Metropolitan,3081.0,592.0,130.0,3,1.0,0.0,1950.0,h,3081.0,83.65789473684211,38.0,9.52,8.92
620000.0,Heidelberg Heights,10.5,Eastern Metropolitan,3081.0,215.0,118.0,3,2.0,2.0,2005.0,t,3081.0,83.65789473684211,38.0,9.52,8.92
700000.0,Heidelberg Heights,10.5,Eastern Metropolitan,3081.0,608.0,,2,2.0,1.0,,h,3081.0,83.65789473684211,38.0,9.52,8.92
706750.0,Heidelberg Heights,10.5,Eastern Metropolitan,3081.0,250.0,125.0,3,2.0,2.0,2012.0,t,3081.0,83.65789473684211,38.0,9.52,8.92
584000.0,Heidelberg Heights,10.5,Eastern Metropolitan,3081.0,428.0,84.0,2,1.0,1.0,1950.0,h,3081.0,83.65789473684211,38.0,9.52,8.92
909000.0,Heidelberg Heights,10.5,Eastern Metropolitan,3081.0,585.0,134.0,3,2.0,2.0,1960.0,h,3081.0,83.65789473684211,38.0,9.52,8.92
1086000.0,Heidelberg Heights,10.5,Eastern Metropolitan,3081.0,724.0,161.0,4,2.0,2.0,1960.0,h,3081.0,83.65789473684211,38.0,9.52,8.92
680000.0,Heidelberg Heights,10.5,Eastern Metropolitan,3081.0,605.0,78.0,2,1.0,1.0,1950.0,h,3081.0,83.65789473684211,38.0,9.52,8.92
440000.0,Heidelberg Heights,10.5,Eastern Metropolitan,3081.0,281.0,,2,1.0,2.0,1970.0,u,3081.0,83.65789473684211,38.0,9.52,8.92
650000.0,Heidelberg Heights,10.5,Eastern Metropolitan,3081.0,620.0,85.0,2,1.0,3.0,1950.0,h,3081.0,83.65789473684211,38.0,9.52,8.92
890000.0,Heidelberg Heights,10.5,Eastern Metropolitan,3081.0,596.0,172.0,5,2.0,2.0,1972.0,h,3081.0,83.65789473684211,38.0,9.52,8.92
650000.0,Heidelberg Heights,10.5,Eastern Metropolitan,3081.0,582.0,90.0,3,1.0,2.0,1955.0,h,3081.0,83.65789473684211,38.0,9.52,8.92
659500.0,Heidelberg Heights,10.5,Eastern Metropolitan,3081.0,608.0,,3,1.0,1.0,,h,3081.0,83.65789473684211,38.0,9.52,8.92
725000.0,Heidelberg Heights,10.5,Eastern Metropolitan,3081.0,580.0,,3,1.0,2.0,,h,3081.0,83.65789473684211,38.0,9.52,8.92
605000.0,Heidelberg Heights,10.5,Eastern Metropolitan,3081.0,166.0,87.0,2,1.0,1.0,2008.0,u,3081.0,83.65789473684211,38.0,9.52,8.92
770000.0,Heidelberg Heights,10.5,Eastern Metropolitan,3081.0,638.0,115.0,8,4.0,4.0,1960.0,h,3081.0,83.65789473684211,38.0,9.52,8.92
950000.0,Heidelberg Heights,10.5,Eastern Metropolitan,3081.0,800.0,118.0,3,1.0,2.0,1960.0,h,3081.0,83.65789473684211,38.0,9.52,8.92
856000.0,Heidelberg Heights,10.5,Eastern Metropolitan,3081.0,722.0,208.0,4,1.0,2.0,1975.0,h,3081.0,83.65789473684211,38.0,9.52,8.92
600000.0,Heidelberg Heights,10.5,Eastern Metropolitan,3081.0,251.0,200.0,3,2.0,2.0,2012.0,h,3081.0,83.65789473684211,38.0,9.52,8.92
1060000.0,Heidelberg Heights,10.5,Eastern Metropolitan,3081.0,837.0,,2,1.0,0.0,,h,3081.0,83.65789473684211,38.0,9.52,8.92
850000.0,Heidelberg Heights,10.5,Eastern Metropolitan,3081.0,590.0,,3,1.0,1.0,,h,3081.0,83.65789473684211,38.0,9.52,8.92
510000.0,Heidelberg Heights,10.5,Eastern Metropolitan,3081.0,244.0,,2,1.0,2.0,,h,3081.0,83.65789473684211,38.0,9.52,8.92
1100000.0,Heidelberg Heights,10.5,Eastern Metropolitan,3081.0,613.0,,3,1.0,0.0,1925.0,h,3081.0,83.65789473684211,38.0,9.52,8.92
915000.0,Heidelberg Heights,10.5,Eastern Metropolitan,3081.0,748.0,101.0,3,1.0,1.0,1950.0,h,3081.0,83.65789473684211,38.0,9.52,8.92
400000.0,Heidelberg Heights,10.5,Eastern Metropolitan,3081.0,127.0,83.0,2,1.0,1.0,1970.0,u,3081.0,83.65789473684211,38.0,9.52,8.92
526000.0,Heidelberg Heights,10.5,Eastern Metropolitan,3081.0,310.0,,2,1.0,1.0,1994.0,h,3081.0,83.65789473684211,38.0,9.52,8.92
570000.0,Heidelberg Heights,10.5,Eastern Metropolitan,3081.0,428.0,,2,1.0,3.0,,h,3081.0,83.65789473684211,38.0,9.52,8.92
550000.0,Heidelberg Heights,10.5,Eastern Metropolitan,3081.0,420.0,90.0,3,1.0,1.0,1960.0,h,3081.0,83.65789473684211,38.0,9.52,8.92
510000.0,Heidelberg Heights,10.5,Eastern Metropolitan,3081.0,174.0,,2,1.0,1.0,,h,3081.0,83.65789473684211,38.0,9.52,8.92
590000.0,Heidelberg Heights,10.5,Eastern Metropolitan,3081.0,586.0,80.0,2,1.0,2.0,1955.0,h,3081.0,83.65789473684211,38.0,9.52,8.92
920000.0,Heidelberg Heights,10.5,Eastern Metropolitan,3081.0,932.0,97.0,2,1.0,3.0,1950.0,h,3081.0,83.65789473684211,38.0,9.52,8.92
460000.0,Heidelberg Heights,10.5,Eastern Metropolitan,3081.0,508.0,79.0,2,1.0,2.0,1955.0,h,3081.0,83.65789473684211,38.0,9.52,8.92
662500.0,Heidelberg Heights,10.5,Eastern Metropolitan,3081.0,552.0,,3,1.0,4.0,,h,3081.0,83.65789473684211,38.0,9.52,8.92
1000500.0,Heidelberg Heights,10.5,Eastern Metropolitan,3081.0,592.0,191.0,4,2.0,1.0,1950.0,h,3081.0,83.65789473684211,38.0,9.52,8.92
631000.0,Heidelberg Heights,10.5,Eastern Metropolitan,3081.0,596.0,99.0,3,1.0,1.0,1960.0,h,3081.0,83.65789473684211,38.0,9.52,8.92
765000.0,Heidelberg West,9.4,Eastern Metropolitan,3081.0,415.0,,5,2.0,2.0,,h,3081.0,83.65789473684211,38.0,9.52,8.92
691000.0,Heidelberg West,9.4,Eastern Metropolitan,3081.0,624.0,86.0,3,1.0,2.0,1965.0,h,3081.0,83.65789473684211,38.0,9.52,8.92
560000.0,Heidelberg West,9.4,Eastern Metropolitan,3081.0,523.0,87.0,3,1.0,1.0,1960.0,h,3081.0,83.65789473684211,38.0,9.52,8.92
735000.0,Heidelberg West,9.4,Eastern Metropolitan,3081.0,602.0,,2,1.0,3.0,,h,3081.0,83.65789473684211,38.0,9.52,8.92
830000.0,Heidelberg West,9.4,Eastern Metropolitan,3081.0,643.0,,3,2.0,0.0,,h,3081.0,83.65789473684211,38.0,9.52,8.92
330000.0,Heidelberg West,9.4,Eastern Metropolitan,3081.0,468.0,,3,1.0,1.0,,h,3081.0,83.65789473684211,38.0,9.52,8.92
405000.0,Heidelberg West,9.4,Eastern Metropolitan,3081.0,374.0,,1,1.0,2.0,,h,3081.0,83.65789473684211,38.0,9.52,8.92
370000.0,Heidelberg West,9.4,Eastern Metropolitan,3081.0,100.0,90.0,2,1.0,1.0,2013.0,t,3081.0,83.65789473684211,38.0,9.52,8.92
532000.0,Heidelberg West,9.4,Eastern Metropolitan,3081.0,390.0,86.0,3,1.0,1.0,1955.0,h,3081.0,83.65789473684211,38.0,9.52,8.92
740000.0,Heidelberg West,9.4,Eastern Metropolitan,3081.0,627.0,,3,2.0,1.0,1960.0,h,3081.0,83.65789473684211,38.0,9.52,8.92
686000.0,Heidelberg West,9.4,Eastern Metropolitan,3081.0,650.0,,2,1.0,2.0,,h,3081.0,83.65789473684211,38.0,9.52,8.92
501500.0,Heidelberg West,9.4,Eastern Metropolitan,3081.0,538.0,,2,1.0,2.0,,h,3081.0,83.65789473684211,38.0,9.52,8.92
525500.0,Heidelberg West,9.4,Eastern Metropolitan,3081.0,605.0,,3,1.0,1.0,,h,3081.0,83.65789473684211,38.0,9.52,8.92
525000.0,Heidelberg West,9.4,Eastern Metropolitan,3081.0,192.0,,3,1.0,2.0,1970.0,h,3081.0,83.65789473684211,38.0,9.52,8.92
710000.0,Heidelberg West,9.4,Eastern Metropolitan,3081.0,594.0,107.0,3,1.0,1.0,,h,3081.0,83.65789473684211,38.0,9.52,8.92
808000.0,Heidelberg West,9.4,Eastern Metropolitan,3081.0,649.0,,3,1.0,0.0,,h,3081.0,83.65789473684211,38.0,9.52,8.92
652000.0,Heidelberg West,9.4,Eastern Metropolitan,3081.0,589.0,,3,1.0,0.0,,h,3081.0,83.65789473684211,38.0,9.52,8.92
515500.0,Heidelberg West,9.4,Eastern Metropolitan,3081.0,331.0,111.0,2,1.0,1.0,1960.0,h,3081.0,83.65789473684211,38.0,9.52,8.92
800000.0,Heidelberg West,9.4,Eastern Metropolitan,3081.0,633.0,88.0,3,1.0,3.0,1950.0,h,3081.0,83.65789473684211,38.0,9.52,8.92
450000.0,Heidelberg West,9.4,Eastern Metropolitan,3081.0,418.0,,2,1.0,2.0,1960.0,h,3081.0,83.65789473684211,38.0,9.52,8.92
620000.0,Heidelberg West,9.4,Eastern Metropolitan,3081.0,668.0,88.0,2,1.0,2.0,1950.0,h,3081.0,83.65789473684211,38.0,9.52,8.92
497500.0,Heidelberg West,9.4,Eastern Metropolitan,3081.0,708.0,,2,1.0,2.0,,h,3081.0,83.65789473684211,38.0,9.52,8.92
360000.0,Heidelberg West,9.4,Eastern Metropolitan,3081.0,89.0,85.0,2,1.0,1.0,1970.0,u,3081.0,83.65789473684211,38.0,9.52,8.92
440500.0,Heidelberg West,9.4,Eastern Metropolitan,3081.0,368.0,81.0,2,1.0,1.0,1955.0,h,3081.0,83.65789473684211,38.0,9.52,8.92
758000.0,Heidelberg West,9.4,Eastern Metropolitan,3081.0,632.0,152.0,4,1.0,1.0,1955.0,h,3081.0,83.65789473684211,38.0,9.52,8.92
690500.0,Heidelberg West,9.4,Eastern Metropolitan,3081.0,605.0,,3,1.0,2.0,,h,3081.0,83.65789473684211,38.0,9.52,8.92
752000.0,Heidelberg West,9.4,Eastern Metropolitan,3081.0,627.0,,2,1.0,0.0,,h,3081.0,83.65789473684211,38.0,9.52,8.92
777000.0,Heidelberg West,9.4,Eastern Metropolitan,3081.0,649.0,,2,1.0,0.0,,h,3081.0,83.65789473684211,38.0,9.52,8.92
680000.0,Heidelberg West,9.4,Eastern Metropolitan,3081.0,591.0,,2,1.0,1.0,,h,3081.0,83.65789473684211,38.0,9.52,8.92
480000.0,Heidelberg West,9.4,Eastern Metropolitan,3081.0,338.0,13.0,3,1.0,1.0,1980.0,h,3081.0,83.65789473684211,38.0,9.52,8.92
715000.0,Heidelberg West,9.4,Eastern Metropolitan,3081.0,521.0,196.0,4,2.0,2.0,1990.0,h,3081.0,83.65789473684211,38.0,9.52,8.92
520000.0,Heidelberg West,9.4,Eastern Metropolitan,3081.0,594.0,,2,1.0,2.0,,h,3081.0,83.65789473684211,38.0,9.52,8.92
646250.0,Heidelberg West,9.4,Eastern Metropolitan,3081.0,616.0,18.0,3,1.0,2.0,1965.0,h,3081.0,83.65789473684211,38.0,9.52,8.92
1375000.0,Heidelberg West,9.4,Eastern Metropolitan,3081.0,368.0,106.0,3,1.0,1.0,1960.0,h,3081.0,83.65789473684211,38.0,9.52,8.92
722000.0,Heidelberg West,9.4,Eastern Metropolitan,3081.0,593.0,99.0,3,1.0,2.0,1950.0,h,3081.0,83.65789473684211,38.0,9.52,8.92
715000.0,Heidelberg West,9.4,Eastern Metropolitan,3081.0,609.0,,2,1.0,3.0,,h,3081.0,83.65789473684211,38.0,9.52,8.92
636000.0,Heidelberg West,9.4,Eastern Metropolitan,3081.0,588.0,,1,1.0,1.0,,h,3081.0,83.65789473684211,38.0,9.52,8.92
590000.0,Heidelberg West,9.4,Eastern Metropolitan,3081.0,586.0,,2,1.0,2.0,,h,3081.0,83.65789473684211,38.0,9.52,8.92
820000.0,Heidelberg West,9.4,Eastern Metropolitan,3081.0,608.0,,4,2.0,2.0,,h,3081.0,83.65789473684211,38.0,9.52,8.92
725000.0,Heidelberg West,9.4,Eastern Metropolitan,3081.0,632.0,77.0,2,1.0,3.0,1960.0,h,3081.0,83.65789473684211,38.0,9.52,8.92
705000.0,Heidelberg West,9.4,Eastern Metropolitan,3081.0,583.0,,2,1.0,1.0,,h,3081.0,83.65789473684211,38.0,9.52,8.92
710000.0,Heidelberg West,9.4,Eastern Metropolitan,3081.0,1.0,,3,2.0,4.0,,h,3081.0,83.65789473684211,38.0,9.52,8.92
415000.0,Heidelberg West,9.4,Eastern Metropolitan,3081.0,422.0,,2,1.0,1.0,,h,3081.0,83.65789473684211,38.0,9.52,8.92
392000.0,Heidelberg West,9.4,Eastern Metropolitan,3081.0,372.0,,3,1.0,2.0,,h,3081.0,83.65789473684211,38.0,9.52,8.92
961000.0,Heidelberg West,9.4,Eastern Metropolitan,3081.0,1179.0,,3,1.0,2.0,,h,3081.0,83.65789473684211,38.0,9.52,8.92
507000.0,Heidelberg West,9.4,Eastern Metropolitan,3081.0,536.0,,3,1.0,1.0,,h,3081.0,83.65789473684211,38.0,9.52,8.92
465000.0,Heidelberg West,9.4,Eastern Metropolitan,3081.0,413.0,85.0,3,1.0,1.0,1960.0,h,3081.0,83.65789473684211,38.0,9.52,8.92
675000.0,Heidelberg West,9.4,Eastern Metropolitan,3081.0,665.0,,3,1.0,2.0,,h,3081.0,83.65789473684211,38.0,9.52,8.92
1550000.0,Hughesdale,13.0,Southern Metropolitan,3166.0,732.0,97.0,2,1.0,1.0,1950.0,h,3166.0,113.14285714285714,70.0,9.083333333333334,9.404255319148936
1340000.0,Hughesdale,13.0,Southern Metropolitan,3166.0,705.0,128.0,3,1.0,1.0,1920.0,h,3166.0,113.14285714285714,70.0,9.083333333333334,9.404255319148936
1316000.0,Hughesdale,13.0,Southern Metropolitan,3166.0,715.0,126.0,3,1.0,2.0,1949.0,h,3166.0,113.14285714285714,70.0,9.083333333333334,9.404255319148936
828000.0,Hughesdale,13.0,Southern Metropolitan,3166.0,206.0,118.0,3,2.0,1.0,2002.0,t,3166.0,113.14285714285714,70.0,9.083333333333334,9.404255319148936
1055000.0,Hughesdale,13.0,Southern Metropolitan,3166.0,562.0,97.0,3,1.0,1.0,1930.0,h,3166.0,113.14285714285714,70.0,9.083333333333334,9.404255319148936
623000.0,Hughesdale,13.0,Southern Metropolitan,3166.0,101.0,90.0,2,1.0,1.0,1970.0,u,3166.0,113.14285714285714,70.0,9.083333333333334,9.404255319148936
2120000.0,Hughesdale,13.0,Southern Metropolitan,3166.0,847.0,315.0,4,2.0,2.0,1925.0,h,3166.0,113.14285714285714,70.0,9.083333333333334,9.404255319148936
1745000.0,Hughesdale,13.0,Southern Metropolitan,3166.0,547.0,185.0,4,2.0,1.0,1925.0,h,3166.0,113.14285714285714,70.0,9.083333333333334,9.404255319148936
1700000.0,Hughesdale,13.0,Southern Metropolitan,3166.0,545.0,180.0,4,2.0,2.0,1940.0,h,3166.0,113.14285714285714,70.0,9.083333333333334,9.404255319148936
1350000.0,Hughesdale,13.0,Southern Metropolitan,3166.0,698.0,,3,1.0,2.0,,h,3166.0,113.14285714285714,70.0,9.083333333333334,9.404255319148936
900000.0,Hughesdale,13.0,Southern Metropolitan,3166.0,369.0,,4,1.0,1.0,,h,3166.0,113.14285714285714,70.0,9.083333333333334,9.404255319148936
1262000.0,Hughesdale,13.0,Southern Metropolitan,3166.0,546.0,,2,1.0,1.0,,h,3166.0,113.14285714285714,70.0,9.083333333333334,9.404255319148936
1337000.0,Hughesdale,13.0,Southern Metropolitan,3166.0,696.0,100.0,4,1.0,2.0,1930.0,h,3166.0,113.14285714285714,70.0,9.083333333333334,9.404255319148936
400000.0,Hughesdale,13.0,Southern Metropolitan,3166.0,100.0,88.0,2,1.0,1.0,1975.0,u,3166.0,113.14285714285714,70.0,9.083333333333334,9.404255319148936
1210000.0,Hughesdale,13.0,Southern Metropolitan,3166.0,730.0,122.0,3,1.0,2.0,1940.0,h,3166.0,113.14285714285714,70.0,9.083333333333334,9.404255319148936
1167500.0,Hughesdale,13.0,Southern Metropolitan,3166.0,678.0,184.0,4,2.0,1.0,1950.0,h,3166.0,113.14285714285714,70.0,9.083333333333334,9.404255319148936
900000.0,Hughesdale,13.0,Southern Metropolitan,3166.0,360.0,154.0,3,2.0,1.0,1975.0,t,3166.0,113.14285714285714,70.0,9.083333333333334,9.404255319148936
1322000.0,Hughesdale,13.0,Southern Metropolitan,3166.0,738.0,,4,2.0,4.0,,h,3166.0,113.14285714285714,70.0,9.083333333333334,9.404255319148936
677500.0,Hughesdale,13.0,Southern Metropolitan,3166.0,575.0,83.0,2,1.0,4.0,1950.0,h,3166.0,113.14285714285714,70.0,9.083333333333334,9.404255319148936
460000.0,Ivanhoe,7.9,Eastern Metropolitan,3079.0,75.0,,1,1.0,0.0,1970.0,u,3079.0,125.47368421052632,38.0,9.696969696969697,9.636363636363637
1601000.0,Ivanhoe,7.9,Eastern Metropolitan,3079.0,610.0,,4,3.0,2.0,,h,3079.0,125.47368421052632,38.0,9.696969696969697,9.636363636363637
2265000.0,Ivanhoe,7.9,Eastern Metropolitan,3079.0,925.0,208.0,4,2.0,2.0,1925.0,h,3079.0,125.47368421052632,38.0,9.696969696969697,9.636363636363637
1680000.0,Ivanhoe,7.9,Eastern Metropolitan,3079.0,665.0,,3,2.0,2.0,,h,3079.0,125.47368421052632,38.0,9.696969696969697,9.636363636363637
2350000.0,Ivanhoe,7.9,Eastern Metropolitan,3079.0,638.0,,4,2.0,2.0,,h,3079.0,125.47368421052632,38.0,9.696969696969697,9.636363636363637
962000.0,Ivanhoe,7.9,Eastern Metropolitan,3079.0,108.0,,3,2.0,1.0,,t,3079.0,125.47368421052632,38.0,9.696969696969697,9.636363636363637
981000.0,Ivanhoe,7.9,Eastern Metropolitan,3079.0,626.0,378.0,3,3.0,2.0,2016.0,h,3079.0,125.47368421052632,38.0,9.696969696969697,9.636363636363637
2400000.0,Ivanhoe,7.9,Eastern Metropolitan,3079.0,1252.0,201.0,4,2.0,2.0,1920.0,h,3079.0,125.47368421052632,38.0,9.696969696969697,9.636363636363637
890000.0,Ivanhoe,7.9,Eastern Metropolitan,3079.0,249.0,140.0,3,2.0,2.0,2005.0,t,3079.0,125.47368421052632,38.0,9.696969696969697,9.636363636363637
739000.0,Ivanhoe,7.9,Eastern Metropolitan,3079.0,648.0,91.0,2,1.0,1.0,1965.0,u,3079.0,125.47368421052632,38.0,9.696969696969697,9.636363636363637
1340000.0,Ivanhoe,7.9,Eastern Metropolitan,3079.0,571.0,,3,1.0,1.0,,h,3079.0,125.47368421052632,38.0,9.696969696969697,9.636363636363637
785000.0,Ivanhoe,7.9,Eastern Metropolitan,3079.0,399.0,110.0,3,2.0,0.0,1950.0,h,3079.0,125.47368421052632,38.0,9.696969696969697,9.636363636363637
1155000.0,Ivanhoe,7.9,Eastern Metropolitan,3079.0,537.0,170.0,3,1.0,2.0,1945.0,h,3079.0,125.47368421052632,38.0,9.696969696969697,9.636363636363637
1300000.0,Ivanhoe,7.9,Eastern Metropolitan,3079.0,586.0,,4,1.0,1.0,,h,3079.0,125.47368421052632,38.0,9.696969696969697,9.636363636363637
1020000.0,Ivanhoe,7.9,Eastern Metropolitan,3079.0,557.0,78.0,2,1.0,1.0,1955.0,h,3079.0,125.47368421052632,38.0,9.696969696969697,9.636363636363637
1796000.0,Ivanhoe,7.9,Eastern Metropolitan,3079.0,614.0,,3,1.0,1.0,,h,3079.0,125.47368421052632,38.0,9.696969696969697,9.636363636363637
790000.0,Ivanhoe,7.9,Eastern Metropolitan,3079.0,221.0,,2,1.0,1.0,,h,3079.0,125.47368421052632,38.0,9.696969696969697,9.636363636363637
1465000.0,Ivanhoe,7.9,Eastern Metropolitan,3079.0,630.0,126.0,3,1.0,2.0,1960.0,h,3079.0,125.47368421052632,38.0,9.696969696969697,9.636363636363637
705000.0,Ivanhoe,7.9,Eastern Metropolitan,3079.0,94.0,,2,1.0,1.0,,u,3079.0,125.47368421052632,38.0,9.696969696969697,9.636363636363637
413000.0,Ivanhoe,7.9,Eastern Metropolitan,3079.0,845.0,59.0,1,1.0,1.0,1960.0,u,3079.0,125.47368421052632,38.0,9.696969696969697,9.636363636363637
1010000.0,Ivanhoe,7.9,Eastern Metropolitan,3079.0,314.0,,3,2.0,2.0,2003.0,t,3079.0,125.47368421052632,38.0,9.696969696969697,9.636363636363637
1220000.0,Ivanhoe,7.9,Eastern Metropolitan,3079.0,687.0,110.0,3,1.0,1.0,1975.0,h,3079.0,125.47368421052632,38.0,9.696969696969697,9.636363636363637
1605000.0,Ivanhoe,7.9,Eastern Metropolitan,3079.0,608.0,165.0,3,2.0,2.0,1920.0,h,3079.0,125.47368421052632,38.0,9.696969696969697,9.636363636363637
587000.0,Ivanhoe,7.9,Eastern Metropolitan,3079.0,721.0,78.0,2,1.0,1.0,1960.0,u,3079.0,125.47368421052632,38.0,9.696969696969697,9.636363636363637
1075000.0,Ivanhoe,7.9,Eastern Metropolitan,3079.0,677.0,,3,1.0,2.0,1950.0,h,3079.0,125.47368421052632,38.0,9.696969696969697,9.636363636363637
465000.0,Ivanhoe,7.9,Eastern Metropolitan,3079.0,795.0,,2,1.0,1.0,1970.0,u,3079.0,125.47368421052632,38.0,9.696969696969697,9.636363636363637
610000.0,Ivanhoe,7.9,Eastern Metropolitan,3079.0,277.0,,2,1.0,1.0,,t,3079.0,125.47368421052632,38.0,9.696969696969697,9.636363636363637
690000.0,Ivanhoe,7.9,Eastern Metropolitan,3079.0,103.0,83.0,2,1.0,1.0,,u,3079.0,125.47368421052632,38.0,9.696969696969697,9.636363636363637
1535000.0,Ivanhoe,7.9,Eastern Metropolitan,3079.0,691.0,140.0,3,1.0,2.0,1950.0,h,3079.0,125.47368421052632,38.0,9.696969696969697,9.636363636363637
1470000.0,Ivanhoe,7.9,Eastern Metropolitan,3079.0,694.0,217.0,4,2.0,1.0,1950.0,h,3079.0,125.47368421052632,38.0,9.696969696969697,9.636363636363637
1486000.0,Ivanhoe,7.9,Eastern Metropolitan,3079.0,645.0,158.0,3,1.0,2.0,1930.0,h,3079.0,125.47368421052632,38.0,9.696969696969697,9.636363636363637
420000.0,Ivanhoe,7.9,Eastern Metropolitan,3079.0,55.0,,1,1.0,1.0,1970.0,u,3079.0,125.47368421052632,38.0,9.696969696969697,9.636363636363637
750000.0,Ivanhoe,7.9,Eastern Metropolitan,3079.0,110.0,,3,1.0,1.0,1990.0,t,3079.0,125.47368421052632,38.0,9.696969696969697,9.636363636363637
1615000.0,Ivanhoe,7.9,Eastern Metropolitan,3079.0,758.0,,4,2.0,3.0,,h,3079.0,125.47368421052632,38.0,9.696969696969697,9.636363636363637
1730000.0,Ivanhoe,7.9,Eastern Metropolitan,3079.0,689.0,292.0,5,2.0,2.0,2007.0,h,3079.0,125.47368421052632,38.0,9.696969696969697,9.636363636363637
779000.0,Ivanhoe,7.9,Eastern Metropolitan,3079.0,152.0,,2,1.0,2.0,1970.0,t,3079.0,125.47368421052632,38.0,9.696969696969697,9.636363636363637
1850000.0,Ivanhoe,7.9,Eastern Metropolitan,3079.0,684.0,232.0,3,2.0,2.0,2000.0,h,3079.0,125.47368421052632,38.0,9.696969696969697,9.636363636363637
1910000.0,Ivanhoe,7.9,Eastern Metropolitan,3079.0,760.0,,2,1.0,2.0,,h,3079.0,125.47368421052632,38.0,9.696969696969697,9.636363636363637
2600000.0,Ivanhoe,7.9,Eastern Metropolitan,3079.0,1006.0,411.0,5,3.0,1.0,1920.0,h,3079.0,125.47368421052632,38.0,9.696969696969697,9.636363636363637
500000.0,Ivanhoe,7.9,Eastern Metropolitan,3079.0,71.0,70.0,2,1.0,1.0,1960.0,u,3079.0,125.47368421052632,38.0,9.696969696969697,9.636363636363637
950000.0,Ivanhoe,7.9,Eastern Metropolitan,3079.0,290.0,,3,3.0,2.0,,h,3079.0,125.47368421052632,38.0,9.696969696969697,9.636363636363637
1102000.0,Ivanhoe,7.9,Eastern Metropolitan,3079.0,597.0,115.0,3,1.0,1.0,1950.0,h,3079.0,125.47368421052632,38.0,9.696969696969697,9.636363636363637
1275000.0,Ivanhoe,7.9,Eastern Metropolitan,3079.0,834.0,169.0,3,2.0,2.0,1950.0,h,3079.0,125.47368421052632,38.0,9.696969696969697,9.636363636363637
1065000.0,Ivanhoe,7.9,Eastern Metropolitan,3079.0,596.0,,3,1.0,1.0,,h,3079.0,125.47368421052632,38.0,9.696969696969697,9.636363636363637
785000.0,Ivanhoe,7.9,Eastern Metropolitan,3079.0,124.0,135.0,2,2.0,1.0,2010.0,t,3079.0,125.47368421052632,38.0,9.696969696969697,9.636363636363637
1223500.0,Ivanhoe,7.9,Eastern Metropolitan,3079.0,721.0,136.0,3,2.0,2.0,1980.0,h,3079.0,125.47368421052632,38.0,9.696969696969697,9.636363636363637
845000.0,Ivanhoe,7.9,Eastern Metropolitan,3079.0,147.0,,2,2.0,2.0,1980.0,u,3079.0,125.47368421052632,38.0,9.696969696969697,9.636363636363637
1720000.0,Ivanhoe,7.9,Eastern Metropolitan,3079.0,631.0,233.0,4,2.0,3.0,1935.0,h,3079.0,125.47368421052632,38.0,9.696969696969697,9.636363636363637
1225000.0,Ivanhoe,7.9,Eastern Metropolitan,3079.0,572.0,130.0,3,1.0,1.0,1930.0,h,3079.0,125.47368421052632,38.0,9.696969696969697,9.636363636363637
630000.0,Ivanhoe,7.9,Eastern Metropolitan,3079.0,199.0,,2,1.0,1.0,,u,3079.0,125.47368421052632,38.0,9.696969696969697,9.636363636363637
1460000.0,Ivanhoe,7.9,Eastern Metropolitan,3079.0,605.0,181.0,4,1.0,2.0,1940.0,h,3079.0,125.47368421052632,38.0,9.696969696969697,9.636363636363637
2090000.0,Ivanhoe,7.9,Eastern Metropolitan,3079.0,608.0,315.0,4,3.0,2.0,1980.0,h,3079.0,125.47368421052632,38.0,9.696969696969697,9.636363636363637
1758000.0,Ivanhoe,7.9,Eastern Metropolitan,3079.0,650.0,,4,2.0,2.0,,h,3079.0,125.47368421052632,38.0,9.696969696969697,9.636363636363637
700000.0,Ivanhoe,7.9,Eastern Metropolitan,3079.0,189.0,110.0,3,2.0,1.0,1990.0,t,3079.0,125.47368421052632,38.0,9.696969696969697,9.636363636363637
1420000.0,Ivanhoe,7.9,Eastern Metropolitan,3079.0,455.0,,5,3.0,1.0,2006.0,h,3079.0,125.47368421052632,38.0,9.696969696969697,9.636363636363637
550000.0,Ivanhoe,7.9,Eastern Metropolitan,3079.0,139.0,,3,1.0,1.0,1970.0,t,3079.0,125.47368421052632,38.0,9.696969696969697,9.636363636363637
2595000.0,Ivanhoe,7.9,Eastern Metropolitan,3079.0,719.0,407.0,4,3.0,3.0,2007.0,h,3079.0,125.47368421052632,38.0,9.696969696969697,9.636363636363637
710000.0,Ivanhoe,7.9,Eastern Metropolitan,3079.0,134.0,120.0,2,1.0,1.0,2012.0,t,3079.0,125.47368421052632,38.0,9.696969696969697,9.636363636363637
740000.0,Kealba,15.0,Western Metropolitan,3021.0,558.0,,4,2.0,2.0,,h,3021.0,81.65,20.0,9.23076923076923,9.153846153846153
500000.0,Kealba,15.0,Western Metropolitan,3021.0,579.0,,4,2.0,2.0,,h,3021.0,81.65,20.0,9.23076923076923,9.153846153846153
365000.0,Kealba,15.0,Western Metropolitan,3021.0,543.0,,3,1.0,0.0,,h,3021.0,81.65,20.0,9.23076923076923,9.153846153846153
